CaseOrder,Bandwidth_GB_Year,Device_protection,Online_backup,Options
3897,1474.927731,0,1,4
2269,2674.664142,0,1,3
2221,634.9659165,0,1,5
7113,6246.238872,1,0,3
4045,1251.370897,1,0,3
3778,2066.602785,0,1,4
1879,1042.502776,1,0,2
6781,4652.060129,0,0,5
7722,5469.377243,0,1,4
720,718.0624099,0,0,4
1176,1487.731702,0,0,4
4713,1836.018288,0,0,2
3877,1355.525049,1,1,3
778,1345.804923,0,1,4
2428,1832.163914,0,1,3
9966,4368.754806,0,1,4
8958,5126.884955,0,0,5
1386,1437.241364,1,0,3
433,243.2617759,0,1,5
6243,5955.463381,1,0,5
2637,2275.291432,1,1,4
2474,1066.183659,0,1,3
451,1916.832871,1,0,4
4159,1751.102541,1,0,3
2894,1103.016586,0,0,4
3274,1196.094746,0,0,3
5313,5031.059535,1,0,5
8994,5934.963982,1,0,5
2566,954.2700173,1,0,2
4074,1549.953908,0,1,2
2697,2540.062525,1,0,4
3421,1589.194648,1,1,4
418,1995.346628,0,0,3
2747,1836.91871,1,1,4
7820,5845.199618,0,1,2
3235,374.4704813,0,1,4
4854,1211.694229,0,0,4
9082,5486.748112,0,1,5
8867,3701.191181,1,1,2
3378,1674.511863,1,1,4
1040,1945.444997,1,0,5
7480,6755.042431,1,1,6
2852,1603.711289,1,1,4
7269,4482.710196,0,0,3
5046,6150.658199,0,0,5
7806,4733.327376,0,1,4
5055,5568.099221,1,1,3
5489,5200.564235,0,1,3
7780,4810.343275,0,1,2
4445,1042.770459,0,1,2
3812,1844.72312,0,0,3
6553,3850.216289,0,0,3
2928,1663.235204,0,0,3
3975,2957.287141,0,1,3
1834,461.4404406,1,0,5
1943,1402.374111,1,1,5
5325,4574.099766,0,1,4
2242,276.5777606,0,1,1
3662,1905.720335,0,0,5
702,2230.367018,1,0,3
2427,1038.379263,0,0,4
134,1577.208717,1,0,4
4926,1672.619185,0,0,4
3342,1419.012995,1,0,3
2471,1819.57724,0,0,3
271,558.4710883,0,0,3
8124,5998.967483,0,1,6
1399,2275.16632,0,1,3
9300,5834.963129,0,0,3
4740,879.4853583,1,0,3
5056,6815.305528,0,0,1
2867,1240.679237,1,1,3
1840,1810.920999,0,0,2
1020,1761.711017,1,0,4
2611,1136.589804,1,0,3
961,1589.339963,1,1,4
6113,6028.840796,1,0,3
3391,512.8321486,0,0,3
6044,6245.097339,0,0,6
5087,5718.272878,0,0,2
2143,694.3512691,0,0,3
1352,1884.50089,1,0,2
9404,5694.030993,1,1,2
8374,3893.3098,1,1,5
5153,5246.867359,1,1,4
6341,4106.326096,1,0,4
1580,871.1409059,1,1,3
4867,453.3963183,0,0,3
2293,499.7241703,1,0,3
1928,1553.937724,1,0,3
2194,1263.539898,1,0,3
3659,338.0121063,1,0,1
1216,1078.260358,0,0,3
2856,447.1773574,0,0,4
8082,6356.677859,0,0,4
2967,2052.656051,0,1,3
1457,1696.133718,1,1,5
4503,2089.529125,0,0,3
2946,1822.961538,1,0,4
5044,6110.01152,1,0,5
9743,5513.184333,1,1,2
8099,5998.804194,0,0,4
8953,6646.927545,1,0,4
9125,5553.7371,1,0,4
245,849.1972541,0,0,4
5365,6292.807402,1,1,3
1394,534.6671843,0,0,5
435,801.4709595,1,0,3
8878,3964.578207,1,0,5
7479,5662.535202,0,0,4
6927,3697.234681,0,1,4
5900,5148.146411,1,1,4
9473,4810.093397,0,1,4
658,847.7321161,1,0,2
478,573.751474,1,0,4
2163,727.0646246,0,1,5
4808,968.8818009,1,0,2
6727,5152.438344,0,0,5
6324,6259.103852,1,0,3
2686,761.9139877,0,1,3
496,1218.124487,1,0,3
7321,6370.865009,1,1,4
6589,5678.090395,1,1,4
8883,4831.683083,0,0,3
6953,5940.981382,1,0,4
6810,6041.492692,0,1,3
895,1582.783024,0,0,4
1273,1679.045392,0,0,4
8315,5209.217209,0,0,5
7811,5624.550489,1,1,3
5067,4595.920043,1,0,4
5373,6033.167408,1,0,4
908,1196.870152,1,1,3
4847,659.4098323,0,0,5
564,1159.678094,0,1,3
8452,5397.392962,1,1,3
4383,1747.20978,1,0,5
2880,1498.93018,0,0,3
7937,5264.752684,1,0,5
6657,5299.821269,0,1,6
20,1954.080809,0,0,4
2061,2193.26463,1,1,6
1710,2734.384392,0,1,4
124,1347.869205,1,0,4
5165,6558.022236,0,0,5
9806,5773.173421,0,0,3
840,575.2472429,1,0,4
5765,6713.081591,1,1,4
2393,988.8476688,0,1,3
5180,5249.37739,1,0,4
6662,5705.273815,0,1,3
8523,6293.093113,0,1,3
4875,512.1675846,1,0,5
6417,6277.33482,1,1,3
2213,2021.193572,0,1,2
858,1233.62831,1,0,2
9321,6075.221267,0,1,4
4064,2574.581362,1,1,4
4203,867.4854039,1,0,3
1237,1660.386663,0,1,3
2700,1119.402193,0,1,3
9429,5548.443188,0,0,4
4823,740.5922353,0,0,3
3175,1436.859689,0,0,4
3489,907.3050831,0,0,4
4126,975.6560108,0,0,2
4935,701.4431106,1,1,1
7812,3550.827248,0,1,5
9851,4479.98883,0,1,5
5370,4732.791307,0,1,3
276,1302.230824,0,0,3
5679,6335.855442,0,0,4
2579,1815.26546,1,1,3
4194,1254.551808,0,0,4
4137,796.4508318,1,0,4
2633,1483.466725,0,1,4
8471,5434.193829,0,0,2
330,1973.661316,1,0,5
5796,4941.678785,1,0,2
3372,1537.25042,0,1,3
4206,1571.964276,1,1,4
3045,1182.278269,1,0,4
3644,1447.576599,1,0,3
3141,1024.393039,0,0,4
4893,1629.696337,0,1,5
3697,514.2333467,1,0,2
3905,826.366889,0,0,2
9775,4164.432685,0,0,4
5442,6178.61031,1,1,4
656,708.0622854,0,0,4
571,1305.953642,1,1,6
8250,6004.729268,1,0,4
1866,1615.87994,0,0,2
9601,5694.792189,0,1,3
9046,5908.641632,0,0,5
8205,5553.582983,0,0,2
5203,5399.848703,1,1,2
2191,786.6024394,1,0,5
6572,4457.488637,1,1,3
9807,5797.697073,0,0,4
3100,2123.824956,0,0,4
4170,1198.334446,1,0,3
2592,1342.337702,0,0,4
8443,4732.920025,1,0,2
7131,6805.77977,0,1,4
9292,5837.262258,0,0,4
3409,1535.243963,0,0,4
8890,3840.965627,0,0,5
611,1321.193696,0,1,3
9998,4159.305799,0,1,4
5285,5559.842937,0,0,2
561,1762.075547,1,0,3
436,1316.145864,1,0,4
1597,1465.984907,0,1,5
2766,904.6029537,0,0,1
9739,6425.61851,1,0,2
7246,5061.552514,0,0,3
9423,4554.912177,0,0,3
3793,1633.825007,0,1,4
7577,5495.374637,0,0,4
5960,4551.763964,0,0,3
7004,5714.324105,1,1,4
9715,6126.605256,1,1,4
8569,4458.846728,1,0,4
7213,6236.509405,1,0,4
5759,5830.300597,1,0,3
5604,4839.103673,0,0,4
662,1639.197703,0,1,3
8240,5117.897337,1,1,5
6081,5071.038201,1,0,4
101,1806.135733,1,1,3
8105,5572.923222,0,0,3
4987,981.9916887,1,1,2
9838,5061.53662,0,1,5
9862,4794.939338,1,1,4
5991,4556.968246,0,0,3
3211,867.4232348,1,1,3
2822,1152.27854,0,1,2
982,1366.71852,0,1,3
6894,5898.285101,0,0,1
7823,6957.206381,0,1,5
2344,1040.201495,1,0,3
6468,4214.148669,0,1,4
9206,5087.557363,0,1,3
4490,1341.275592,1,1,3
5927,4813.13127,0,1,4
5988,4939.508383,0,0,5
1241,2247.823032,1,1,3
5784,6084.511649,0,0,3
5351,5319.532385,0,1,4
6628,4565.61325,0,1,3
3850,1504.092246,1,1,4
789,1358.491904,1,1,3
5367,6246.585167,1,1,5
3027,2733.904187,1,0,4
6966,5867.148335,1,1,4
5855,4874.991387,1,0,3
2421,1064.163449,0,0,3
7986,4044.807347,1,0,5
4360,1476.916161,1,0,2
2532,1765.073078,1,0,3
5997,6447.175354,1,1,4
2883,2004.460047,1,0,3
981,1664.080114,0,1,6
6321,4598.720266,0,0,3
3989,1023.807054,1,0,4
7935,6744.437459,0,0,3
6545,5105.658715,1,1,5
3163,406.0999161,0,0,3
7270,6147.295218,0,0,4
8246,4718.201931,1,0,2
206,2059.200998,0,0,3
1376,1370.86345,1,0,3
1007,888.7604416,0,0,3
467,1428.427469,0,0,3
5889,5386.649919,0,0,2
9226,5890.196741,1,0,3
4160,364.1796625,1,0,2
2217,1463.186559,1,0,3
5977,6661.40216,0,0,3
9451,5473.614497,0,0,4
5356,5205.750156,0,0,3
7919,5729.894172,0,1,3
9359,4663.249156,0,1,4
6597,5437.296776,0,0,1
3335,1011.014705,1,1,4
2981,885.4473166,1,0,4
1631,1828.057047,1,1,4
5215,5133.883667,1,0,3
3737,1700.981258,0,0,3
2106,1943.652184,0,1,4
1353,1029.123182,1,0,5
736,736.1743773,0,1,5
2499,750.9484926,0,1,5
777,2593.301866,0,1,4
9421,5586.884248,1,1,3
5107,5462.625983,1,0,5
9770,5890.997983,0,1,2
9456,5468.30764,1,0,3
9439,5350.055146,0,1,4
2187,2484.205678,0,1,3
2861,1432.224687,0,1,2
1867,959.951483,0,0,6
5477,5610.672962,1,1,2
2903,2320.769374,1,1,4
9603,5656.516315,1,1,2
5262,6042.727068,0,0,5
4795,1058.58579,0,1,4
2290,949.5030179,1,1,4
2367,950.7410569,1,1,3
8725,5499.615826,0,1,3
1651,785.4118808,1,0,3
3110,891.9183387,1,1,4
7777,4710.736343,1,0,3
6202,3984.440452,1,0,4
773,886.3435693,0,1,2
7787,5918.039284,0,0,3
1008,433.121911,0,0,6
519,2633.809472,0,1,2
9293,6192.63762,0,1,3
9670,6519.352992,0,1,4
3716,1114.579555,0,0,2
8808,5806.10196,0,0,3
6741,5718.847373,1,1,2
1449,1171.036365,0,0,4
9070,6121.363135,1,0,1
5647,5874.281225,0,0,1
3126,1822.362908,1,0,3
8469,5861.982807,0,1,4
3053,1540.003272,0,1,3
2768,1204.289565,1,1,4
6124,5767.903799,0,0,4
1108,1021.026757,0,0,4
2949,1501.794265,1,1,5
1797,2363.604752,1,1,4
8951,5305.741074,0,0,3
9824,6399.941128,0,1,2
9852,5597.924969,1,1,4
6693,5089.070944,1,0,4
3406,600.3283664,1,0,5
5976,4723.125316,0,1,3
4113,576.7539469,1,1,3
4342,1419.040968,1,1,2
5486,5921.61952,0,0,3
1361,1057.037731,1,1,3
1062,913.521381,0,1,2
6135,4179.222967,1,0,2
4242,760.1831445,1,0,4
5118,6447.490491,1,1,5
191,733.4036934,0,0,5
8608,6066.79912,1,0,3
4581,1248.354542,0,0,2
8559,4342.047465,1,1,2
8970,4927.588244,0,1,5
8923,5581.981954,1,1,3
1371,1144.495358,1,1,2
6958,5450.60098,1,0,3
5850,5768.283353,0,0,5
6893,5864.39928,1,1,4
5568,4518.564,0,0,3
5803,5668.159085,1,1,2
5448,5270.685618,1,0,5
111,704.9375603,0,0,3
6896,5663.491757,0,0,2
3739,1956.709597,1,0,3
1056,1141.532192,1,0,2
3503,1528.092146,1,1,2
790,1714.901159,0,1,4
6517,5632.641719,1,0,3
9440,5638.438682,1,1,4
13,1196.388018,0,0,3
4329,1187.095148,1,0,3
6588,4429.146624,1,1,4
5452,5948.856328,1,1,3
4787,3055.521716,1,1,4
6355,5784.798117,1,0,4
2929,860.4509841,1,1,4
1915,911.3769495,1,1,5
9147,5381.978758,1,1,4
2010,888.7773914,1,0,2
7404,5084.877488,1,1,5
4462,860.9528478,0,1,3
7968,6674.831266,0,1,4
6282,6044.796713,0,1,2
934,853.1123448,0,1,3
5142,5388.100592,0,1,4
5975,5684.35373,1,1,4
9157,6154.993798,1,0,3
7373,5777.579326,0,0,4
2502,1610.027119,1,0,4
38,1340.930156,1,0,5
1561,788.6164497,0,0,3
4109,1048.841947,0,1,1
7913,4361.159098,0,0,4
5586,5303.936549,0,0,4
7609,6235.95972,0,0,5
5748,5463.709926,0,0,4
5683,5394.915308,0,1,3
5100,6197.152457,1,1,4
2458,826.331106,1,0,2
1022,2035.86052,0,0,3
4933,1024.783162,1,1,2
5484,4726.095224,0,1,3
8335,6050.815837,0,0,4
2840,2588.430434,1,0,3
8328,5042.032681,1,1,3
7864,6024.552428,0,0,3
1285,715.3186358,0,0,4
3135,1839.782656,1,0,4
4059,1249.968178,1,0,4
5036,6152.279339,0,1,4
8401,5205.709911,0,1,4
3768,1761.872716,0,0,5
105,2294.781131,1,1,2
3393,500.3610113,1,0,3
6709,6091.711097,1,0,5
9529,5931.842515,1,1,4
1269,1541.165921,0,1,3
4616,1569.259659,0,0,3
5248,5407.188993,0,0,4
4613,397.1455126,0,0,4
4725,1306.002586,0,0,3
927,900.6921852,1,0,3
5268,4735.276139,0,0,5
664,2562.992759,0,1,3
1542,560.8498056,1,1,3
8868,5673.784205,0,1,3
6049,6515.441262,1,0,4
4144,628.4063951,0,1,4
3360,263.971695,1,0,4
8389,5706.02232,1,0,2
3318,1237.669889,0,1,5
3198,1758.68213,0,1,3
8400,5773.964084,0,0,3
2208,1495.042007,0,1,4
7426,5753.824737,0,1,3
5334,5731.345598,1,0,4
9651,6146.786452,0,0,3
8509,5426.206923,0,1,4
7450,4607.641291,0,0,4
7323,5217.193169,0,1,6
3866,335.2998891,0,0,4
679,949.785575,0,1,3
7620,4671.903355,1,1,2
9085,5317.113285,1,1,4
166,1238.421347,0,0,3
6795,5064.97133,0,1,3
6306,5095.592017,0,0,6
2443,1585.087297,1,1,2
2033,411.9057225,0,0,4
7234,5614.133645,1,1,4
5983,5542.688477,1,0,3
6968,5021.784914,0,0,3
1607,1274.602374,1,1,5
4914,1122.243782,1,1,3
231,1662.510936,1,1,4
6339,6127.89199,1,0,4
6715,6068.879961,1,1,2
9437,3717.758451,0,1,4
6509,5862.86904,0,0,3
1558,1359.631961,1,0,3
6829,4494.849931,0,0,2
7710,5534.204852,0,1,3
3484,1051.602727,0,1,3
6664,5374.949556,0,0,4
5042,6072.907276,1,0,4
1649,782.9998382,1,1,3
7942,5936.572086,1,0,5
1927,944.331401,0,1,5
8989,5709.246946,1,0,3
5522,4771.495872,1,0,4
9931,5369.984663,1,0,3
1851,1483.41562,0,0,4
3763,1901.748017,1,0,3
9989,6309.858431,0,1,2
886,1366.210807,1,1,4
9772,5715.040053,1,0,5
9527,3954.170646,1,0,3
7052,5497.902793,0,1,3
2309,1147.794876,1,0,3
6939,5530.375821,0,0,3
7011,5547.526595,1,1,5
5000,772.3849869,0,0,2
3234,957.1118873,1,0,4
6719,4171.400793,1,0,4
9266,4678.84382,1,1,6
4108,847.5443814,0,0,2
4027,1450.84591,0,1,6
4114,871.6497245,0,0,3
8954,4165.771029,0,0,4
8956,4979.515394,0,0,4
2156,646.5215872,0,0,4
3986,798.557141,0,0,4
9533,6412.993801,1,0,3
967,2026.429158,0,0,3
3277,734.3603159,1,0,3
580,1252.155771,1,1,3
4116,1175.07987,0,1,4
6875,5346.463188,0,0,2
6987,5341.03502,0,0,2
4618,483.0491679,0,1,3
771,1092.959251,1,0,5
975,708.9358044,0,0,5
1766,871.6644442,0,1,4
4950,386.0205317,0,0,2
64,1095.950634,1,0,4
3415,1141.442182,0,1,4
7116,4896.644429,0,1,2
3153,604.9488487,1,0,2
495,1427.321538,1,0,5
8732,6877.221038,0,1,4
5898,5940.705687,1,0,2
2549,1398.131991,0,0,4
4041,634.6695443,0,0,5
3293,1020.408124,1,1,3
3487,1261.564075,0,0,3
5191,3843.2286,1,0,4
5729,4901.491925,1,0,6
8853,6335.435305,0,1,3
8204,5561.200177,1,0,5
1325,525.3069851,0,1,4
4698,654.4586472,0,1,4
9972,5508.347828,1,0,3
9515,5084.758938,0,0,4
2319,1749.384846,1,0,2
4183,719.7255006,0,1,4
9386,4688.00861,0,1,3
8487,4478.070702,0,0,4
1725,2947.224753,1,1,2
2139,1428.317482,1,1,2
2265,626.8266819,0,0,5
8874,6386.697896,0,0,4
481,3143.245184,1,1,2
4706,1166.167844,1,0,3
9522,6059.960875,1,1,3
2205,2766.730566,0,0,3
8040,5559.5235,0,0,4
8580,5101.031717,0,0,1
3195,1362.599478,1,0,2
2140,545.9811422,1,0,4
1045,1674.078908,1,1,3
6145,6016.072225,0,0,3
4145,646.3090606,0,0,2
9751,5774.248908,0,0,2
5924,5401.772294,0,0,2
5697,6359.975691,0,1,3
770,427.3743388,0,0,6
4100,1532.242102,1,0,5
1420,1088.288955,0,1,3
8164,5440.228336,0,0,4
9609,3767.366577,0,1,3
7687,6481.198108,0,0,4
5101,4512.775123,0,0,4
8673,6509.69336,1,0,4
5062,4888.954667,1,0,2
5210,5877.534771,0,0,4
627,1045.360604,1,1,4
5614,6274.153212,1,0,3
8232,5293.295324,0,1,4
4250,1296.501758,1,0,3
9080,4604.128041,1,0,4
639,1396.347808,0,0,4
5018,6398.915423,0,0,4
1553,628.7420412,0,0,5
27,1506.446527,1,0,3
7750,5073.83646,1,1,4
8779,5869.863059,0,1,4
8450,4168.120303,1,1,3
8549,6387.155472,1,0,4
4984,1784.783191,0,1,5
5812,4183.048936,1,0,4
5450,6502.025208,1,1,4
3955,889.7590173,1,0,4
7999,6168.427344,0,1,5
6909,4805.533141,1,1,3
6583,5429.739241,1,0,3
394,1007.289786,1,1,4
1635,1146.616856,0,0,3
7870,5018.922157,0,0,3
3588,716.3402711,0,1,3
4648,1042.786672,0,0,4
2555,1153.214047,1,0,5
1564,2764.347068,0,1,3
4306,2595.464531,0,0,3
3772,544.6911156,1,0,4
9754,4511.138449,1,0,4
7434,4591.422629,1,0,4
5956,4828.23036,0,0,4
7051,6145.669296,1,0,3
9408,6419.956581,1,1,3
8892,6051.457992,1,1,3
4800,1624.869828,0,1,5
9167,5809.15662,0,0,6
3144,1117.651858,1,0,3
8702,6083.031895,1,0,5
7680,4090.94433,1,1,4
3423,1033.144943,0,1,3
2167,1328.483312,1,0,5
1270,2687.9401,1,0,3
2950,1414.219141,0,0,3
1336,2588.843484,0,1,4
3881,954.1842126,0,1,6
6096,5873.574766,0,0,4
2739,1107.738951,0,1,4
7279,5646.557605,1,0,5
195,741.7766988,0,1,3
7159,6505.956504,1,0,3
8085,5163.620396,0,0,4
1789,1338.247732,1,0,3
4756,2259.107162,1,1,5
8084,6205.739711,1,1,2
594,551.1855922,0,0,5
362,775.5613336,0,0,4
5317,6496.792308,0,0,3
6805,6321.378623,1,1,4
7114,6088.936104,1,0,5
5223,6063.51865,0,0,4
2275,1586.408716,1,1,3
5117,4823.771422,1,1,3
2267,1345.843812,1,0,3
2514,1864.932987,1,1,5
5071,6184.630782,0,1,3
772,1587.044822,1,0,4
3678,1767.444722,0,1,3
14,1948.694497,0,0,4
5177,5953.091281,1,1,2
8775,6089.067076,1,1,5
3209,897.8110864,0,1,4
4715,1475.269918,0,1,2
121,2603.903672,0,1,3
4158,560.5940436,0,0,2
4230,722.0495418,1,1,4
2085,1557.295826,0,1,4
828,1224.30253,1,0,4
3169,2796.815399,0,1,3
2383,1103.759867,0,0,3
7035,6128.760704,0,0,3
7138,4561.48499,0,1,2
7555,4625.174903,1,1,4
4758,943.0894026,0,1,4
7309,5777.009445,1,0,4
8235,5582.846082,0,1,4
4588,436.2644992,0,0,3
7325,4879.170769,1,0,3
3143,1279.680473,0,1,4
9729,6016.376448,0,0,5
623,1035.02733,1,1,5
8115,4529.292662,0,0,3
1681,1896.10656,1,1,4
2655,1525.81124,0,1,2
7447,3432.332098,1,0,5
1031,1277.1051,1,1,3
3829,1381.204928,0,0,3
2636,965.4344564,1,1,4
3173,1574.095143,0,1,3
8631,6135.9085,1,1,4
6783,4753.29229,0,0,2
8370,4263.127961,0,0,4
3439,1915.881708,0,1,4
4690,1245.217129,1,0,3
899,545.1832765,0,0,5
9789,6039.270111,0,0,2
6760,6041.694748,1,0,4
2805,1376.444987,0,0,4
1923,2138.661668,1,0,3
4052,833.2996999,0,1,3
2925,948.6927365,1,1,3
3835,1269.863425,1,0,5
9908,3999.505021,1,0,5
4540,1099.38854,0,1,4
359,1179.782483,0,0,3
5437,5005.571485,1,1,5
7991,4734.546819,0,0,4
3724,856.9298283,1,1,2
999,767.8506996,0,0,3
9511,5573.580119,0,0,3
2333,1760.757293,1,0,3
7389,5777.025623,1,1,4
9458,6081.602554,1,0,6
5747,6640.554732,0,1,3
5932,5329.246171,0,0,2
6168,6139.778068,1,1,5
3956,628.1057927,0,0,4
3731,1268.042248,0,0,4
8657,6092.611808,0,1,4
9898,5602.847861,0,0,4
2007,1418.914101,1,1,2
9298,6093.659885,1,0,4
192,1719.173387,1,0,2
894,1258.06366,1,1,3
7220,5817.135191,0,1,3
2133,713.7053321,1,0,5
2452,1391.330245,1,1,4
2764,1732.048832,0,1,3
9263,5547.914544,0,1,3
8303,6259.287322,0,1,2
2278,1966.502807,0,0,4
3138,2429.379449,1,0,3
8036,6277.155334,0,1,3
257,1114.020282,0,1,2
4647,2335.858768,0,1,6
6969,4129.91655,0,0,4
1063,1114.016493,0,0,3
8548,6069.414411,0,0,3
8575,5227.515273,0,1,4
1833,1398.114035,0,0,2
8838,5797.443843,0,1,3
5134,6414.916465,1,0,3
472,1562.32774,0,1,3
4999,1170.945568,1,1,3
9303,5887.870657,1,1,2
760,580.5443061,0,0,4
3091,912.2540105,1,0,4
7636,3749.327724,1,1,6
7121,5322.673552,0,0,5
4948,782.2940277,1,1,4
3770,2038.559634,0,1,5
6613,6169.677579,0,0,4
9546,5011.208685,0,1,5
4487,1438.364422,0,1,3
5461,5431.15051,0,1,4
5336,5050.910171,0,1,4
4988,1763.825951,0,1,2
8920,5748.685143,0,0,4
7906,5896.135561,1,1,2
653,1502.677072,1,0,1
2148,1923.285458,0,0,4
6929,5510.746113,0,1,5
8418,5277.177679,1,0,4
4432,1383.139451,0,0,3
9500,4422.020076,0,0,4
6547,6093.079399,1,1,4
2089,1010.521133,0,0,3
7280,6442.923528,0,0,4
2314,1515.049953,1,0,3
3809,1402.943949,0,1,3
6558,5877.690105,0,0,2
4925,1436.32927,0,0,3
920,765.8624235,0,1,4
2580,2206.253895,0,1,2
3620,1246.012987,1,0,4
6024,5481.191737,0,0,3
5724,5209.85908,0,0,3
7088,5991.256643,1,1,3
4403,581.3197743,0,0,4
9373,3495.239613,1,1,5
3785,1711.417233,1,0,4
1250,570.7344969,0,1,6
7639,5983.767972,0,0,3
2851,1014.955092,0,0,1
2661,707.2606071,0,0,4
6802,5450.025503,1,0,5
9569,4424.978903,0,1,3
6642,6038.193062,0,1,5
5709,5230.495459,0,0,5
3795,729.4156023,1,0,2
6596,5469.097733,0,0,4
3023,1738.801627,1,0,5
7037,6096.201472,0,1,4
3746,2175.607761,0,1,5
7549,3937.196959,0,1,2
2237,1450.54664,1,1,3
711,1207.740526,0,1,3
4000,773.1936845,0,0,4
9427,3784.619457,0,1,5
8415,5123.028136,0,0,5
1130,1008.639416,1,1,2
5434,6261.419372,0,0,4
3567,2063.282237,1,1,3
8016,5301.26466,0,1,1
6721,6655.926837,1,0,4
8918,3650.098328,1,0,2
9069,4962.803058,1,0,3
2951,797.0949032,0,1,2
1013,1034.285556,0,1,4
842,1732.013844,0,0,4
5722,4647.66648,0,1,1
9431,6161.795039,1,0,4
2113,995.5630984,0,1,5
5883,4194.186085,0,0,3
7486,5431.357184,1,1,5
4514,1057.31153,0,0,5
6867,5730.023775,1,0,4
5684,4217.907706,0,0,4
3164,769.9868737,1,0,4
1442,507.3968121,1,0,4
1614,2867.22601,0,1,2
5700,5748.365703,1,0,3
9986,4647.63715,0,1,4
4871,1145.946987,1,0,4
5776,6091.064644,0,1,4
3867,1437.800807,1,0,4
3451,1053.191872,0,1,2
317,900.4043765,1,0,2
7973,5878.97721,0,0,6
2998,1364.913066,0,1,3
3146,978.4083285,0,0,2
880,1469.359942,0,0,3
3679,903.733212,1,1,3
8427,4409.527019,0,0,1
331,1755.645123,1,0,5
4894,764.4832553,0,0,1
1674,971.7404705,1,0,3
7115,6376.238465,0,0,4
3579,1280.600763,0,0,2
1499,1111.571623,1,0,2
4129,1717.407155,1,0,4
6323,6098.13029,0,1,4
6055,5436.403424,0,1,3
6859,5566.284588,1,1,4
8420,4798.898882,0,0,1
6319,6591.238553,0,1,3
9022,6565.394972,1,0,3
1439,992.3896521,0,1,5
1982,2552.12106,1,0,3
1408,2294.265591,0,0,4
9086,5936.67376,1,0,2
4760,804.7021179,0,0,4
1011,587.1708313,1,1,2
1334,1727.882293,0,0,4
5238,4582.182243,1,1,3
7992,5921.944651,1,1,3
3337,686.2608911,1,0,4
2050,1670.352435,0,1,2
1849,509.1865112,1,1,3
5847,6017.868507,1,0,2
9941,5186.100622,0,1,5
8876,5351.338273,1,1,3
3769,1569.873827,1,0,3
2926,1412.381474,1,0,3
5029,5979.686067,1,1,4
3129,1494.533376,0,1,3
7217,4969.700877,0,1,3
5705,5268.837296,1,0,4
9126,6162.045297,1,0,4
5846,5475.340643,1,1,4
2789,655.1704765,0,1,1
9173,6262.462856,0,0,3
3684,1973.92172,1,0,3
5664,5762.602883,0,0,3
5237,5311.784514,0,1,3
8823,6522.842043,1,0,4
9290,4927.749239,0,1,4
7268,5864.530305,0,0,3
8279,5634.80523,1,1,4
2108,1178.372362,1,1,5
4543,1340.927976,1,1,2
9657,6603.944194,0,0,3
4869,733.0142637,1,1,4
9138,6656.287,1,0,4
7769,6507.865826,0,0,4
5630,4924.466653,1,0,5
1428,1093.673208,0,0,5
6067,6243.997319,1,1,4
3441,807.7008528,1,0,3
4528,1835.681416,1,1,4
6437,6450.493796,1,1,4
2923,917.5571323,0,1,4
9798,4082.913084,0,0,4
5901,6399.072403,0,1,2
7243,6282.781525,0,0,3
750,1960.019242,0,1,1
6184,6557.61015,1,1,3
84,1885.939118,1,0,4
9671,4994.314339,1,1,4
5623,6121.654756,0,1,2
4225,1806.936325,0,1,3
2524,1045.919275,1,0,4
7572,5735.541215,0,0,3
1432,1870.659833,0,1,2
1853,990.747598,1,1,3
9864,5843.309069,0,0,3
6048,4489.316917,0,0,4
4308,2098.351216,0,1,4
4501,1129.471568,0,1,5
523,921.1401066,0,0,3
5642,5653.372513,0,1,4
9391,6263.757352,1,1,5
2296,2230.867361,0,1,5
5852,5576.065751,0,1,4
1302,1754.601627,0,1,3
112,888.6517305,1,0,2
8295,5517.899709,0,1,5
1372,1558.309095,1,0,3
7385,6490.921609,0,1,4
8225,4431.737277,0,0,3
9638,4544.638415,0,1,3
6808,5957.422915,1,1,5
5804,5659.937572,1,1,4
4727,1484.886328,1,0,2
3013,910.135775,0,0,3
9969,5175.601342,1,0,5
857,1116.825249,0,1,4
3322,2013.177858,0,0,3
6285,5821.56031,0,1,2
2184,1988.072662,0,1,4
470,955.0876357,0,1,4
3147,776.2140464,1,1,4
9392,6140.647609,0,0,4
8596,5975.229801,1,0,4
8648,4276.019791,1,1,3
9968,6524.465811,0,1,5
5529,6114.267462,0,0,4
4845,976.4774375,1,0,3
2031,782.5670721,0,0,2
4768,977.9075314,1,0,4
6485,6289.621165,1,1,4
9750,6001.860392,0,1,4
6337,5477.999845,0,1,2
3402,971.0087147,0,1,3
6985,6199.518144,1,1,4
8271,5362.598684,1,1,3
4709,1478.755528,1,0,5
6317,4553.786746,1,1,2
354,863.0820861,1,0,3
7861,5722.608267,1,1,2
108,1436.793746,0,1,5
9148,6839.025934,0,0,5
3552,1472.144905,0,0,4
5733,6020.277207,0,1,3
7691,5906.432884,0,0,4
4217,974.4325376,1,0,5
3470,2534.437264,0,0,4
8539,6217.645459,1,0,3
4461,886.9184762,0,0,2
3534,2177.704307,0,1,4
9,1312.874964,0,1,4
1645,1615.418802,1,1,3
9904,5564.666753,0,0,2
873,476.2957809,0,0,4
4995,1599.244733,1,0,4
3074,1287.535911,0,1,4
2674,2329.310551,0,1,6
4120,1288.736573,0,0,3
6028,3951.955674,0,0,3
2753,1369.012136,0,1,3
8172,4123.921101,0,1,2
8429,4185.014737,1,0,3
